Wind Power,Amount of Cargo,Auxiliary Engine Power,Main Engine Power,LOA,Breath,Draught,Light Weight,Month,Latitude,Longitude,Speed,Consumption_LSHFO
3,51451.206,600,10200,225,32.26,14,12202.8,October,-26.205,-48.433,0,2.6
3,51451.206,600,10200,225,32.26,14,12202.8,October,-26.205,-48.433,0,2.5
3,51451.206,600,10200,225,32.26,14,12202.8,October,-26.205,-48.433,0,2.5
3,51451.206,600,10200,225,32.26,14,12202.8,October,-26.205,-48.433,0,2.5
3,51451.206,600,10200,225,32.26,14,12202.8,October,-26.205,-48.433,0,2.5
3,51451.206,600,10200,225,32.26,14,12202.8,October,-26.205,-48.433,0,2.5
3,51451.206,600,10200,225,32.26,14,12202.8,October,-26.205,-48.433,0,2.5
3,51451.206,600,10200,225,32.26,14,12202.8,October,-26.205,-48.433,0,2.5
3,51451.206,600,10200,225,32.26,14,12202.8,October,-26.205,-48.433,0,2.3
3,51451.206,600,10200,225,32.26,14,12202.8,October,-26.205,-48.433,0,2.3
3,51451.206,600,10200,225,32.26,14,12202.8,October,-26.205,-48.433,0,2.1
3,51451.206,600,10200,225,32.26,14,12202.8,October,-26.205,-48.433,0,2.1
3,51451.206,600,10200,225,32.26,14,12202.8,October,-26.205,-48.433,0,2.1
3,51451.206,600,10200,225,32.26,14,12202.8,October,-26.205,-48.433,0,2.1
3,51451.206,600,10200,225,32.26,14,12202.8,October,-26.205,-48.433,0,2.1
3,64715.362,660,10200,225,32.26,14.0165,12162.952,October,14.683,110,8.958333333,24.3
3,64715.362,660,10200,225,32.26,14.0165,12162.952,October,17.533,108.2,9.541666667,24.3
3,64715.362,660,10200,225,32.26,14.0165,12162.952,October,20.45,108.1,8.791666667,24.2
3,64715.362,660,10200,225,32.26,14.0165,12162.952,October,21.35,108.377,0,0.6
3,64715.362,660,10200,225,32.26,14.0165,12162.952,October,21.35,108.367,0,1.6
3,64715.362,660,10200,225,32.26,14.0165,12162.952,October,21.35,108.367,0,0.1
3,64715.362,660,10200,225,32.26,14.0165,12162.952,October,21.583,108.333,0,1.5
3,64715.362,660,10200,225,32.26,14.0165,12162.952,October,21.583,108.333,0,1.9
3,59685.362,660,10200,225,32.26,14.0165,12162.952,October,21.583,108.333,0,2
3,50331,660,10200,225,32.26,14.0165,12162.952,October,21.583,108.333,0,1.9
3,50331,660,10200,225,32.26,14.0165,12162.952,October,21.583,108.333,0,0.3
3,50331,660,10200,225,32.26,14.0165,12162.952,October,21.583,108.333,0,0.4
3,46087.964,660,10200,225,32.26,14.0165,12162.952,October,21.583,108.333,0,2
3,29996,660,10200,225,32.26,14.0165,12162.952,October,21.583,108.333,0,2
4,18424,660,10200,225,32.26,14.0165,12162.952,October,21.583,108.333,0,2
3,13906,660,10200,225,32.26,14.0165,12162.952,October,21.583,108.333,0,2
3,5106,660,10200,225,32.26,14.0165,12162.952,October,21.583,108.333,0,2.2
5,0,660,10200,225,32.26,14.0165,12162.952,October,21.583,108.333,0,2
5,0,660,10200,225,32.26,14.0165,12162.952,October,21.583,108.333,0,2.2
5,0,660,10200,225,32.26,14.0165,12162.952,October,21.583,108.333,0,1
5,0,660,10200,225,32.26,14.0165,12162.952,October,21.433,108.367,0,0.6
6,0,660,10200,225,32.26,14.0165,12162.952,October,17.2,108.833,8.5,19
8,0,660,10200,225,32.26,14.0165,12162.952,October,17.367,110.633,4.333333333,19
7,0,660,10200,225,32.26,14.0165,12162.952,October,17.833,113.1,5.916666667,22.5
7,0,660,10200,225,32.26,14.0165,12162.952,October,18.967,115.833,7.208333333,22
6,0,660,10200,225,32.26,14.0165,12162.952,October,20.6,118.95,8.375,23.4
4,0,660,10200,225,32.26,14.0165,12162.952,October,23.2,122.117,10.16666667,23.5
7,0,660,10200,225,32.26,14.0165,12162.952,October,26.067,122.833,7.541666667,22.6
7,0,660,10200,225,32.26,14.0165,12162.952,October,29,122.833,7.375,22.6
2,0,770,9480,224.97,32.25,13.77,11372,October,29.025,48.325,0,0.9
2,0,770,9480,224.97,32.25,13.77,11372,October,26.123,55.145,8.958333333,18.9
2,0,770,9480,224.97,32.25,13.77,11372,October,26.032,55.858,8.826086957,16.9
2,0,770,9480,224.97,32.25,13.77,11372,October,26.063,55.96,0,0.1
2,0,770,9480,224.97,32.25,13.77,11372,October,25.977,56.057,0,1.4
3,59100,770,9480,224.97,32.25,13.77,11372,October,26.368,54.032,0,0.4
4,59100,770,9480,224.97,32.25,13.77,11372,October,28.925,48,7.8,19.4
3,59100,770,9480,224.97,32.25,13.77,11372,October,29.045,48.233,0,0.1
3,59100,770,9480,224.97,32.25,13.77,11372,October,29.045,48.163,0,0.2
2,0,770,9480,224.97,32.25,13.77,11372,October,29.052,48.26,0,0.6
3,0,770,9480,224.97,32.25,13.77,11372,October,27.273,51.89,9.416666667,19.6
2,0,770,9480,224.97,32.25,13.77,11372,October,26.143,55.39,8.723404255,16.9
3,0,770,9480,224.97,32.25,13.77,11372,October,27.085,56.265,0,0.7
3,0,770,9480,224.97,32.25,13.77,11372,October,26.983,56.383,0,0.6
2,0,770,9480,224.97,32.25,13.77,11372,October,26.1,55.85,0,0.3
3,0,770,9480,189.99,32.26,12.49,10357.59,October,32.917,124,11.25,15.1
4,0,770,9480,189.99,32.26,12.49,10357.59,October,28.883,123.133,11.125,23.7
7,0,770,9480,189.99,32.26,12.49,10357.59,October,26.417,120.067,11.08333333,23.8
6,0,770,9480,189.99,32.26,12.49,10357.59,October,22.3,116.133,12.08333333,24
5,0,770,9480,189.99,32.26,12.49,10357.59,October,19.417,112.45,11.45833333,23.7
5,0,770,9480,189.99,32.26,12.49,10357.59,October,15.367,109.983,12.29166667,23.8
6,0,770,9480,189.99,32.26,12.49,10357.59,October,10.467,109.883,11.8,24.9
4,0,770,9480,189.99,32.26,12.49,10357.59,October,7.4,107.25,10.29166667,23.7
4,0,770,9480,189.99,32.26,12.49,10357.59,October,6.767,103.267,10.54166667,21.2
3,0,770,9480,189.99,32.26,12.49,10357.59,October,7.333,100.75,0,0.2
3,0,770,9480,189.99,32.26,12.49,10357.59,October,7.333,100.75,0,0.5
3,0,770,9480,189.99,32.26,12.49,10357.59,October,7.333,100.75,0,2.1
3,0,770,9480,189.99,32.26,12.49,10357.59,October,7.333,100.75,0,2.1
2,0,770,9480,189.99,32.26,12.49,10357.59,October,7.25,100.633,0,3.6
3,0,770,9480,189.99,32.26,12.49,10357.59,October,7.25,100.633,0,2.3
2,0,770,9480,189.99,32.26,12.49,10357.59,October,7.25,100.633,0,0.2
2,0,770,9480,189.99,32.26,12.49,10357.59,October,7.217,100.567,0,1.3
2,1785,770,9480,189.99,32.26,12.49,10357.59,October,7.217,100.567,0,3.4
2,6913,770,9480,189.99,32.26,12.49,10357.59,October,7.217,100.567,0,4.3
2,13800,770,9480,189.99,32.26,12.49,10357.59,October,7.217,100.567,0,3.5
2,15515,770,9480,189.99,32.26,12.49,10357.59,October,7.217,100.567,0,2.2
2,17152,770,9480,189.99,32.26,12.49,10357.59,October,7.217,100.567,0,2.2
2,18835,770,9480,189.99,32.26,12.49,10357.59,October,7.217,100.567,0,2.6
4,18835,770,9480,189.99,32.26,12.49,10357.59,October,7.283,100.633,0,1
4,18835,770,9480,189.99,32.26,12.49,10357.59,October,10.733,100.8,9.565217391,19.1
4,18835,770,9480,189.99,32.26,12.49,10357.59,October,13.067,100.7,8,11
4,18835,770,9480,189.99,32.26,12.49,10357.59,October,13.1,100.783,0,0.5
4,18835,770,9480,189.99,32.26,12.49,10357.59,October,13.1,100.783,0,0.5
4,18835,770,9480,189.99,32.26,12.49,10357.59,October,13.1,100.783,0,3
4,18835,770,9480,189.99,32.26,12.49,10357.59,October,13.1,100.783,0,1.8
4,18835,770,9480,189.99,32.26,12.49,10357.59,October,13.05,100.883,0,1.6
4,18835,770,9480,189.99,32.26,12.49,10357.59,October,13.05,100.883,0,0.4
5,21002,770,9480,189.99,32.26,12.49,10357.59,October,13.05,100.883,0,2.2
2,0,640,8950,224.97,32.25,13.77,11865,October,7.583,76.933,10,18.2
2,0,640,8950,224.97,32.25,13.77,11865,October,11.7,74.5,12.66666667,24.1
3,0,640,8950,224.97,32.25,13.77,11865,October,15.95,71.05,13.16,25.8
2,0,640,8950,224.97,32.25,13.77,11865,October,20.433,68.183,13.5,23.8
2,0,640,8950,224.97,32.25,13.77,11865,October,23.8,63.783,13.08,23.8
2,0,640,8950,224.97,32.25,13.77,11865,October,25.317,58.367,13.875,22.2
2,0,640,8950,224.97,32.25,13.77,11865,October,26.833,56.55,10.34146341,12.5
2,0,640,8950,224.97,32.25,13.77,11865,October,26.917,56.417,0,1.1
2,0,640,8950,224.97,32.25,13.77,11865,October,27.05,56.267,0,2.1
2,0,640,8950,224.97,32.25,13.77,11865,October,27.017,56.283,0,1.2
4,2800.588,770,9480,190,32.26,12.54,11149.4,October,3.99,103.427,0,6.5
4,0,770,9480,190,32.26,12.54,11149.4,October,3.99,103.427,0,5.1
4,0,770,9480,190,32.26,12.54,11149.4,October,3.99,103.427,0,2.3
4,0,770,9480,190,32.26,12.54,11149.4,October,3.937,103.475,0,0.6
4,0,770,9480,190,32.26,12.54,11149.4,October,2.067,104.558,0.189473684,14.8
4,0,770,9480,190,32.26,12.54,11149.4,October,2.885,100.942,6,27.6
4,0,770,9480,190,32.26,12.54,11149.4,October,5.318,98.983,11.08333333,27.6
4,7253.064,770,9480,190,32.26,12.54,11149.4,October,7.821,98.405,0,3.5
4,10592.309,770,9480,190,32.26,12.54,11149.4,October,7.821,98.405,0,5.6
4,15677.662,770,9480,190,32.26,12.54,11149.4,October,7.821,98.405,0,5.4
4,16901.43,770,9480,190,32.26,12.54,11149.4,October,7.821,98.405,0,5.4
4,18673.655,770,9480,190,32.26,12.54,11149.4,October,7.821,98.405,0,4.6
4,23005.22,770,9480,190,32.26,12.54,11149.4,October,7.821,98.405,0,4.6
4,29049.566,770,9480,190,32.26,12.54,11149.4,October,7.821,98.405,0,5.5
4,29049.566,770,9480,190,32.26,12.54,11149.4,October,7.821,98.405,0,1.6
4,29049.566,770,9480,190,32.26,12.54,11149.4,October,6.817,98.503,8,21.8
4,29049.566,770,9480,190,32.26,12.54,11149.4,October,6.317,91.515,9.975,26.2
4,29049.566,770,9480,190,32.26,12.54,11149.4,October,6.11,87.393,10.28333333,27.5
4,29049.566,770,9480,190,32.26,12.54,11149.4,October,5.915,83.432,9.875,24.94
4,29049.566,770,9480,190,32.26,12.54,11149.4,October,6.188,79.778,9.333333333,22.3
4,29049.566,770,9480,190,32.26,12.54,11149.4,October,8.56,76.178,9.96,23.1
4,29049.566,770,9480,190,32.26,12.54,11149.4,October,12.35,73.92,10.29166667,23.6
4,29049.566,770,9480,190,32.26,12.54,11149.4,October,15.82,71.265,10.41666667,24.6
4,29049.566,770,9480,190,32.26,12.54,11149.4,October,18.813,68.278,10.41666667,24.9
4,29049.566,770,9480,190,32.26,12.54,11149.4,October,21.682,66.068,10.25,25
3,29049.566,770,9480,190,32.26,12.54,11149.4,October,23.593,61.912,10.875,25.4
3,29049.566,770,9480,190,32.26,12.54,11149.4,October,25.623,57.475,11.04,25.8
4,29049.566,770,9480,190,32.26,12.54,11149.4,October,26.49,53.403,10.625,25.1
3,29049.566,770,9480,190,32.26,12.54,11149.4,October,29.227,49.92,10.625,25.1
3,29049.566,770,9480,190,32.26,12.54,11149.4,October,29.883,49.178,0,3
3,29049.566,770,9480,190,32.26,12.54,11149.4,October,29.883,49.178,0,0.5
3,65494.85,770,9480,224.97,32.25,13.77,11392,October,26.95,56.367,5.454545455,24
4,65494.85,770,9480,224.97,32.25,13.77,11392,October,26.973,56.35,0,1
4,65494.85,770,9480,224.97,32.25,13.77,11392,October,25.5,56.7,5.757575758,17.431
4,65494.85,770,9480,224.97,32.25,13.77,11392,October,25.39,56.55,0,1
3,65494.85,770,9480,224.97,32.25,13.77,11392,October,25.367,56.6,0,0.5
3,65494.85,770,9480,224.97,32.25,13.77,11392,October,25.63,56.942,0,0.5
3,65494.85,770,9480,224.97,32.25,13.77,11392,October,25.583,56.983,0,1
2,65494.85,770,9480,224.97,32.25,13.77,11392,October,24.887,58.237,4.913793103,11.5
3,65494.85,770,9480,224.97,32.25,13.77,11392,October,22.867,61.683,9.291666667,22
3,65494.85,770,9480,224.97,32.25,13.77,11392,October,19.767,65.467,12.08510638,25
3,65494.85,770,9480,224.97,32.25,13.77,11392,October,16.933,69.3,11.58333333,26
3,65494.85,770,9480,224.97,32.25,13.77,11392,October,14.2,72.733,11.30434783,25
3,65494.85,770,9480,224.97,32.25,13.77,11392,October,10.633,75.033,10.66666667,26
3,65494.85,770,9480,224.97,32.25,13.77,11392,October,7.05,77.717,11.45833333,25
3,65494.85,770,9480,224.97,32.25,13.77,11392,October,5.7,81.033,10.625,24
4,65494.85,770,9480,224.97,32.25,13.77,11392,October,5.933,85.667,11.82978723,25
4,65494.85,770,9480,224.97,32.25,13.77,11392,October,6.15,90.208,11.16666667,26
4,65494.85,770,9480,224.97,32.25,13.77,11392,October,6.333,94.9,11.66666667,26
3,65494.85,770,9480,224.97,32.25,13.77,11392,October,4.983,98.867,11.65217391,25
3,65494.85,770,9480,224.97,32.25,13.77,11392,October,1.8,102.4,12,26
3,65494.85,770,9480,224.97,32.25,13.77,11392,October,3.183,105.4,11.04166667,26
3,65494.85,770,9480,224.97,32.25,13.77,11392,October,6.433,108.133,11.30434783,25
5,65494.85,770,9480,224.97,32.25,13.77,11392,October,10.417,109.667,11.08333333,26
6,65494.85,770,9480,224.97,32.25,13.77,11392,October,13.667,109.833,8.291666667,26
6,65494.85,770,9480,224.97,32.25,13.77,11392,October,16.517,109.2,7.5,26
5,65494.85,770,9480,224.97,32.25,13.77,11392,October,20.167,108.067,11.54166667,26
5,65494.85,770,9480,224.97,32.25,13.77,11392,October,21.367,108.38,0,1
2,37269.705,550,8940,224.97,32.25,13.77,11852,October,27.117,56.047,0,0.4
2,0,550,8940,224.97,32.25,13.77,11852,October,26.035,56.338,0,1.8
2,0,550,8940,224.97,32.25,13.77,11852,October,26.035,56.338,0,1.2
2,0,550,8940,224.97,32.25,13.77,11852,October,27.103,56.067,0,0.7
2,39612,550,8940,224.97,32.25,13.77,11852,October,27.1,56.083,0,0.2
5,0,660,10200,225,32.26,14,12202,October,25.61,35.49,0,2.5
5,0,660,10200,225,32.26,14,12202,October,25.882,35.415,0,5.3
5,0,660,10200,225,32.26,14,12202,October,26.277,35.577,0,4.9
5,0,660,10200,225,32.26,14,12202,October,26.215,35.762,0,4.3
5,0,660,10200,225,32.26,14,12202,October,26.173,35.677,0,5.1
5,0,660,10200,225,32.26,14,12202,October,25.732,35.242,0,4.4
5,0,660,10200,225,32.26,14,12202,October,25.785,35.207,0,4.2
5,0,660,10200,225,32.26,14,12202,October,25.255,35.448,0,2.2
5,0,660,10200,225,32.26,14,12202,October,21.595,37.978,0,18.1
4,0,660,10200,225,32.26,14,12202,October,20.118,38.478,0,6.6
4,0,660,10200,225,32.26,14,12202,October,16.052,41.073,0,20.8
3,0,660,10200,225,32.26,14,12202,October,15.87,41.128,0,3.2
3,0,660,10200,225,32.26,14,12202,October,15.873,41.127,0,2.4
3,0,660,10200,225,32.26,14,12202,October,15.873,41.125,0,2.3
3,0,660,10200,225,32.26,14,12202,October,15.875,41.125,0,2.2
3,0,660,10200,225,32.26,14,12202,October,15.872,41.128,0,2.2
3,0,660,10200,225,32.26,14,12202,October,15.872,41.128,0,2.2
3,0,660,10200,225,32.26,14,12202,October,15.872,41.128,0,2.2
3,0,660,10200,225,32.26,14,12202,October,15.87,41.128,0,2.4
3,0,660,10200,225,32.26,14,12202,October,15.872,41.128,0,2.3
3,0,660,10200,225,32.26,14,12202,October,15.87,41.128,0,2.3
3,0,660,10200,225,32.26,14,12202,October,15.87,41.128,0,2.4
3,0,660,10200,225,32.26,14,12202,October,15.87,41.128,0,2.4
3,0,660,10200,225,32.26,14,12202,October,15.873,41.125,0,2.4
4,0,660,10200,225,32.26,14,12202,October,15.873,41.125,0,2.4
4,0,660,10200,225,32.26,14,12202,October,15.875,41.125,0,2.5
5,0,660,10200,225,32.26,14,12202,October,15.875,41.125,0,2.5
5,0,660,10200,225,32.26,14,12202,October,15.875,41.125,0,2.5
4,0,660,10200,225,32.26,14,12202,October,15.875,41.125,0,2.5
4,0,660,10200,225,32.26,14,12202,October,15.875,41.125,0,2.5
4,0,660,10200,225,32.26,14,12202,October,15.875,41.125,0,2.5
3,64715.362,660,10200,225,32.26,14.0165,12162.952,October,14.683,110,8.958333333,24.3
3,64715.362,660,10200,225,32.26,14.0165,12162.952,October,17.533,108.2,9.541666667,24.3
3,64715.362,660,10200,225,32.26,14.0165,12162.952,October,20.45,108.1,8.791666667,24.2
3,64715.362,660,10200,225,32.26,14.0165,12162.952,October,21.35,108.377,0,0.6
3,64715.362,660,10200,225,32.26,14.0165,12162.952,October,21.35,108.367,0,1.6
3,64715.362,660,10200,225,32.26,14.0165,12162.952,October,21.35,108.367,0,0.1
3,64715.362,660,10200,225,32.26,14.0165,12162.952,October,21.583,108.333,0,1.5
3,64715.362,660,10200,225,32.26,14.0165,12162.952,October,21.583,108.333,0,1.9
3,59685.362,660,10200,225,32.26,14.0165,12162.952,October,21.583,108.333,0,2
3,50331,660,10200,225,32.26,14.0165,12162.952,October,21.583,108.333,0,1.9
3,50331,660,10200,225,32.26,14.0165,12162.952,October,21.583,108.333,0,0.3
3,50331,660,10200,225,32.26,14.0165,12162.952,October,21.583,108.333,0,0.4
3,46087.964,660,10200,225,32.26,14.0165,12162.952,October,21.583,108.333,0,2
3,29996,660,10200,225,32.26,14.0165,12162.952,October,21.583,108.333,0,2
4,18424,660,10200,225,32.26,14.0165,12162.952,October,21.583,108.333,0,2
3,13906,660,10200,225,32.26,14.0165,12162.952,October,21.583,108.333,0,2
3,5106,660,10200,225,32.26,14.0165,12162.952,October,21.583,108.333,0,2.2
5,0,660,10200,225,32.26,14.0165,12162.952,October,21.583,108.333,0,2
5,0,660,10200,225,32.26,14.0165,12162.952,October,21.583,108.333,0,2.2
5,0,660,10200,225,32.26,14.0165,12162.952,October,21.583,108.333,0,1
5,0,660,10200,225,32.26,14.0165,12162.952,October,21.433,108.367,0,0.6
6,0,660,10200,225,32.26,14.0165,12162.952,October,17.2,108.833,8.5,19
8,0,660,10200,225,32.26,14.0165,12162.952,October,17.367,110.633,4.333333333,19
7,0,660,10200,225,32.26,14.0165,12162.952,October,17.833,113.1,5.916666667,22.5
7,0,660,10200,225,32.26,14.0165,12162.952,October,18.967,115.833,7.208333333,22
6,0,660,10200,225,32.26,14.0165,12162.952,October,20.6,118.95,8.375,23.4
4,0,660,10200,225,32.26,14.0165,12162.952,October,23.2,122.117,10.16666667,23.5
7,0,660,10200,225,32.26,14.0165,12162.952,October,26.067,122.833,7.541666667,22.6
7,0,660,10200,225,32.26,14.0165,12162.952,October,29,122.833,7.375,22.6
3,50800,770,9480,190,32.26,12.54,11167.3,October,5.983,89.75,9.75,24.6
3,50800,770,9480,190,32.26,12.54,11167.3,October,6.083,93.533,9.913043478,24.3
3,50800,770,9480,190,32.26,12.54,11167.3,October,5.683,97.3,9.333333333,23.67
3,50800,770,9480,190,32.26,12.54,11167.3,October,3.367,100.347,10,23.6
3,50800,770,9480,190,32.26,12.54,11167.3,October,1.067,103.7,10.33333333,23.6
3,50800,770,9480,190,32.26,12.54,11167.3,October,4.25,106,10.33333333,23.6
4,50800,770,9480,190,32.26,12.54,11167.3,October,7.133,108.75,10.08333333,23.6
6,50800,770,9480,190,32.26,12.54,11167.3,October,10.1,111.133,9.458333333,23.5
6,50800,770,9480,190,32.26,12.54,11167.3,October,13.367,113.517,10.08333333,23.7
4,50800,770,9480,190,32.26,12.54,11167.3,October,15.64,116.667,9.833333333,23.6
7,50800,770,9480,190,32.26,12.54,11167.3,October,17.617,119.55,9,23.6
8,50800,770,9480,190,32.26,12.54,11167.3,October,18.733,119.783,6.291666667,23.6
6,50800,770,9480,190,32.26,12.54,11167.3,October,21.25,121.133,8.833333333,23.6
4,50800,770,9480,190,32.26,12.54,11167.3,October,25.083,122.767,10.45833333,23.6
4,50800,770,9480,190,32.26,12.54,11167.3,October,28.717,124.2,9.833333333,23.6
7,50800,770,9480,190,32.26,12.54,11167.3,October,32.15,123.983,8.666666667,24.6
7,50800,770,9480,190,32.26,12.54,11167.3,October,33.617,123.517,4.041666667,24.6
3,50800,770,9480,190,32.26,12.54,11167.3,October,33.813,120.917,8.111111111,18.45
3,50800,770,9480,190,32.26,12.54,11167.3,October,33.542,120.855,0,0.6
3,50800,770,9480,190,32.26,12.54,11167.3,October,33.542,120.855,0,3
3,50800,770,9480,190,32.26,12.54,11167.3,October,33.542,120.855,0,3.1
3,50800,770,9480,190,32.26,12.54,11167.3,October,33.542,120.855,0,3.2
3,50800,770,9480,190,32.26,12.54,11167.3,October,33.533,120.85,0,0.1
3,50800,770,9480,190,32.26,12.54,11167.3,October,33.533,120.85,0,5.53
3,50800,770,9480,190,32.26,12.54,11167.3,October,33.217,120.85,0,1.55
3,50800,770,9480,190,32.26,12.54,11167.3,October,33.217,120.85,0,0.02
3,45099.9,770,9480,190,32.26,12.54,11167.3,October,33.228,120.863,0,2.48
3,33249.9,770,9480,190,32.26,12.54,11167.3,October,33.228,120.863,0,0.8
3,24349.9,770,9480,190,32.26,12.54,11167.3,October,33.228,120.863,0,3.7
3,16849.9,770,9480,190,32.26,12.54,11167.3,October,33.228,120.863,0,4.9
3,6849.9,770,9480,190,32.26,12.54,11167.3,October,33.228,120.863,0,4.9
3,0,770,9480,190,32.26,12.54,11167.3,October,33.228,120.863,0,4.3
3,0,770,9480,190,32.26,12.54,11167.3,October,33.467,120.783,0,2.9
3,0,770,9480,190,32.26,12.54,11167.3,October,33.65,120.78,0,2.9
3,0,770,9480,190,32.26,12.54,11167.3,October,32.717,123.9,10.61538462,18.6
3,0,770,9480,190,32.26,12.54,11167.3,October,28.417,124.05,10.64,25
3,0,615,8833,225,32.26,14.22,11945,October,27.053,56.303,0,2
3,0,615,8833,225,32.26,14.22,11945,October,27.053,56.303,0,2
3,0,615,8833,225,32.26,14.22,11945,October,27.053,56.303,0,2
3,0,615,8833,225,32.26,14.22,11945,October,27.053,56.303,0,2
3,0,615,8833,225,32.26,14.22,11945,October,27.053,56.303,0,2
3,0,615,8833,225,32.26,14.22,11945,October,27.053,56.303,0,1.9
3,0,615,8833,225,32.26,14.22,11945,October,27.053,56.303,0,2.5
3,0,615,8833,225,32.26,14.22,11945,October,27.053,56.303,0,0.4
3,0,615,8833,225,32.26,14.22,11945,October,26.072,55.903,0,1.2
2,0,615,8833,225,32.26,14.22,11945,October,26.072,55.903,0,2.1
2,0,615,8833,225,32.26,14.22,11945,October,26.072,55.903,0,2.1
2,0,615,8833,225,32.26,14.22,11945,October,26.072,55.903,0,0.1
3,30700,615,8833,225,32.26,14.22,11945,October,25.975,56.055,0,2.2
4,59000,615,8833,225,32.26,14.22,11945,October,25.975,56.055,0,1.3
3,59000,615,8833,225,32.26,14.22,11945,October,27.37,51.717,8.16,24
3,59000,615,8833,225,32.26,14.22,11945,October,28.878,48.84,7.708333333,22.4
3,59000,615,8833,225,32.26,14.22,11945,October,29.023,48.278,0,0.9
3,59000,615,8833,225,32.26,14.22,11945,October,29.023,48.278,0,1.8
3,59000,615,8833,225,32.26,14.22,11945,October,29.023,48.278,0,1.9
3,59000,615,8833,225,32.26,14.22,11945,October,29.023,48.278,0,2
3,59000,615,8833,225,32.26,14.22,11945,October,29.023,48.278,0,1.9
3,59000,615,8833,225,32.26,14.22,11945,October,29.023,48.278,0,2
3,59000,615,8833,225,32.26,14.22,11945,October,29.023,48.278,0,0.5
3,57700,615,8833,225,32.26,14.22,11945,October,29.048,48.162,0,1.8
3,35800,615,8833,225,32.26,14.22,11945,October,29.048,48.162,0,2.2
3,9300,615,8833,225,32.26,14.22,11945,October,29.048,48.162,0,3
3,0,615,8833,225,32.26,14.22,11945,October,29.048,48.162,0,1.2
3,0,615,8833,225,32.26,14.22,11945,October,28.622,50.063,8.782608696,10.7
3,0,615,8833,225,32.26,14.22,11945,October,26.7,53.1,8.826086957,21.6
3,0,615,8833,225,32.26,14.22,11945,October,26.187,55.917,8.615384615,18.7
3,0,615,8833,225,32.26,14.22,11945,October,26.12,55.892,0,0.4
3,0,615,8833,225,32.26,14.22,11945,October,26.12,55.892,0,2.8
3,0,615,8833,225,32.26,14.22,11945,October,26.12,55.892,0,2.5
3,0,615,8833,225,32.26,14.22,11945,October,26.12,55.892,0,0.6
3,3700,615,8833,225,32.26,14.22,11945,October,25.974,56.054,0,0.9
3,21850,615,8833,225,32.26,14.22,11945,October,25.974,56.054,0,2.2
3,57000,615,8833,225,32.26,14.22,11945,October,25.974,56.054,0,2.5
3,59000,615,8833,225,32.26,14.22,11945,October,25.974,56.054,0,0.5
3,59000,615,8833,225,32.26,14.22,11945,October,26.49,53.407,7.658536585,16
4,50199.86,720,9480,189.99,32.26,10.7,10291.64,October,5.996,78.855,9.291666667,29
4,50199.86,720,9480,189.99,32.26,10.7,10291.64,October,5.74,82.192,8.583333333,26
4,50199.86,720,9480,189.99,32.26,10.7,10291.64,October,5.817,85.624,8.541666667,29
4,50199.86,720,9480,189.99,32.26,10.7,10291.64,October,5.892,89.142,8.75,29
4,50199.86,720,9480,189.99,32.26,10.7,10291.64,October,5.96,92.497,8.375,28.8
4,50199.86,720,9480,189.99,32.26,10.7,10291.64,October,5.892,96.205,9.291666667,28
4,50199.86,720,9480,189.99,32.26,10.7,10291.64,October,4.112,99.427,9.291666667,28.4
3,50199.86,720,9480,189.99,32.26,10.7,10291.64,October,1.878,102.26,9.166666667,27.2
4,50199.86,720,9480,189.99,32.26,10.7,10291.64,October,2.219,104.925,8.833333333,25.8
4,50199.86,720,9480,189.99,32.26,10.7,10291.64,October,5.282,106.819,9.166666667,27.8
4,50199.86,720,9480,189.99,32.26,10.7,10291.64,October,7.808,109.468,9.166666667,27.8
4,50199.86,720,9480,189.99,32.26,10.7,10291.64,October,10.869,111.251,9,27.1
4,50199.86,720,9480,189.99,32.26,10.7,10291.64,October,13.445,113.707,8.958333333,27.8
5,50199.86,720,9480,189.99,32.26,10.7,10291.64,October,15.723,116.628,9.166666667,27.8
6,50199.86,720,9480,189.99,32.26,10.7,10291.64,October,18.29,119.153,9.125,28
6,50199.86,720,9480,189.99,32.26,10.7,10291.64,October,20.893,120.893,7.416666667,27.4
7,50199.86,720,9480,189.99,32.26,10.7,10291.64,October,23.011,122.378,7.041666667,27.4
6,50199.86,720,9480,189.99,32.26,10.7,10291.64,October,25.325,122.75,5.916666667,26.8
6,50199.86,720,9480,189.99,32.26,10.7,10291.64,October,28.613,123.773,8.541666667,27.8
5,50199.86,720,9480,189.99,32.26,10.7,10291.64,October,31.802,124,8.208333333,27.7
5,50199.86,720,9480,189.99,32.26,10.7,10291.64,October,34.525,122.852,8.375,27.4
3,50199.86,720,9480,189.99,32.26,10.7,10291.64,October,35.126,119.79,8.73015873,22.2
3,50199.86,720,9480,189.99,32.26,10.7,10291.64,October,35.09,119.364,0,2.6
3,50199.86,720,9480,189.99,32.26,10.7,10291.64,October,35.09,119.364,0,0.15
3,18200,720,9480,189.99,32.26,10.7,10291.64,October,35.09,119.364,0,2.8
3,1005,720,9480,189.99,32.26,10.7,10291.64,October,35.09,119.364,0,2.9
3,0,720,9480,189.99,32.26,10.7,10291.64,October,35.09,119.364,0,0.5
3,0,720,9480,189.99,32.26,10.7,10291.64,October,35.099,119.712,0,1.5
4,0,720,9480,189.99,32.26,10.7,10291.64,October,34.293,123.295,10.84269663,21.2
4,0,720,9480,189.99,32.26,10.7,10291.64,October,30.369,124.028,10.83333333,28
